Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_43_361,VPWR,li1,174.3400,127.8400,1.799899
FILLER_43_345,VPWR,li1,164.6800,127.8400,1.799906
FILLER_43_337,VPWR,li1,162.3800,127.8400,1.799908
FILLER_43_327,VPWR,li1,156.6300,127.8400,1.799912
FILLER_43_311,VPWR,li1,149.0400,127.8400,1.799920
FILLER_43_297,VPWR,li1,142.3700,127.8400,1.799929
FILLER_43_289,VPWR,li1,140.3000,127.8400,1.799934
FILLER_43_274,VPWR,li1,132.9400,127.8400,1.799947
FILLER_43_255,VPWR,li1,123.2800,127.8400,1.799939
FILLER_43_222,VPWR,li1,108.1000,127.8400,1.799910
FILLER_43_203,VPWR,li1,99.3600,127.8400,1.799896
FILLER_43_194,VPWR,li1,95.2200,127.8400,1.799889
FILLER_43_182,VPWR,li1,89.4700,127.8400,1.799878
FILLER_43_178,VPWR,li1,88.3200,127.8400,1.799878
FILLER_43_166,VPWR,li1,82.3400,127.8400,1.799884
FILLER_43_161,VPWR,li1,79.8100,127.8400,1.799891
FILLER_43_157,VPWR,li1,78.6600,127.8400,1.799891
FILLER_43_150,VPWR,li1,75.4400,127.8400,1.799910
FILLER_43_138,VPWR,li1,71.7600,127.8400,1.799920
FILLER_43_121,VPWR,li1,61.8700,127.8400,1.799920
FILLER_43_113,VPWR,li1,57.9600,127.8400,1.799919
FILLER_43_106,VPWR,li1,55.6600,127.8400,1.799920
FILLER_43_93,VPWR,li1,48.9900,127.8400,1.799923
FILLER_43_77,VPWR,li1,41.4000,127.8400,1.799930
FILLER_43_69,VPWR,li1,39.1000,127.8400,1.799932
FILLER_43_57,VPWR,li1,34.5000,127.8400,1.799938
FILLER_43_53,VPWR,li1,30.5900,127.8400,1.799943
FILLER_43_45,VPWR,li1,28.0600,127.8400,1.799948
FILLER_43_33,VPWR,li1,23.4600,127.8400,1.799956
FILLER_43_21,VPWR,li1,17.9400,127.8400,1.799966
FILLER_43_11,VPWR,li1,10.8100,127.8400,1.799980
FILLER_43_3,VPWR,li1,8.7400,127.8400,1.799980
FILLER_42_689,VPWR,li1,322.9200,127.8400,1.799994
FILLER_42_681,VPWR,li1,320.6200,127.8400,1.799994
FILLER_42_669,VPWR,li1,316.0200,127.8400,1.799994
FILLER_42_657,VPWR,li1,310.5000,127.8400,1.799994
FILLER_42_645,VPWR,li1,304.9800,127.8400,1.799991
FILLER_42_643,VPWR,li1,301.5300,127.8400,1.799988
FILLER_42_637,VPWR,li1,299.9200,127.8400,1.799988
FILLER_42_625,VPWR,li1,295.7800,127.8400,1.799986
FILLER_42_613,VPWR,li1,290.2600,127.8400,1.799982
FILLER_42_601,VPWR,li1,284.7400,127.8400,1.799979
FILLER_42_589,VPWR,li1,279.2200,127.8400,1.799976
FILLER_42_585,VPWR,li1,275.3100,127.8400,1.799974
FILLER_42_573,VPWR,li1,271.8600,127.8400,1.799972
FILLER_42_561,VPWR,li1,266.3400,127.8400,1.799968
FILLER_42_549,VPWR,li1,260.8200,127.8400,1.799964
FILLER_42_537,VPWR,li1,255.3000,127.8400,1.799962
FILLER_42_524,VPWR,li1,246.7900,127.8400,1.799951
FILLER_42_520,VPWR,li1,245.6400,127.8400,1.799943
FILLER_42_505,VPWR,li1,239.6600,127.8400,1.799930
FILLER_42_486,VPWR,li1,230.9200,127.8400,1.799923
FILLER_42_477,VPWR,li1,226.3200,127.8400,1.799920
FILLER_42_473,VPWR,li1,223.7900,127.8400,1.799919
FILLER_42_461,VPWR,li1,220.3400,127.8400,1.799917
FILLER_42_449,VPWR,li1,212.9800,127.8400,1.799914
FILLER_42_435,VPWR,li1,205.8500,127.8400,1.799913
FILLER_42_421,VPWR,li1,199.4100,127.8400,1.799913
FILLER_42_414,VPWR,li1,197.3400,127.8400,1.799913
FILLER_42_408,VPWR,li1,193.4300,127.8400,1.799915
FILLER_42_404,VPWR,li1,192.2800,127.8400,1.799915
FILLER_42_392,VPWR,li1,188.6000,127.8400,1.799916
FILLER_42_380,VPWR,li1,183.0800,127.8400,1.799902
FILLER_42_368,VPWR,li1,177.5600,127.8400,1.799898
FILLER_42_362,VPWR,li1,172.5000,127.8400,1.799900
FILLER_42_335,VPWR,li1,159.8500,127.8400,1.799910
FILLER_42_331,VPWR,li1,158.7000,127.8400,1.799910
FILLER_42_321,VPWR,li1,154.1000,127.8400,1.799914
FILLER_42_309,VPWR,li1,150.4200,127.8400,1.799920
FILLER_42_286,VPWR,li1,139.8400,127.8400,1.799934
FILLER_42_253,VPWR,li1,122.3600,127.8400,1.799935
FILLER_42_251,VPWR,li1,121.2100,127.8400,1.799935
FILLER_42_239,VPWR,li1,118.2200,127.8400,1.799929
FILLER_42_233,VPWR,li1,113.1600,127.8400,1.799918
FILLER_42_225,VPWR,li1,110.8600,127.8400,1.799914
FILLER_42_218,VPWR,li1,106.2600,127.8400,1.799906
FILLER_42_206,VPWR,li1,103.0400,127.8400,1.799899
FILLER_42_194,VPWR,li1,95.2200,127.8400,1.799889
FILLER_42_184,VPWR,li1,90.8500,127.8400,1.799882
FILLER_42_172,VPWR,li1,87.4000,127.8400,1.799875
FILLER_42_160,VPWR,li1,81.8800,127.8400,1.799884
FILLER_42_153,VPWR,li1,76.8200,127.8400,1.799897
FILLER_42_148,VPWR,li1,73.8300,127.8400,1.799910
FILLER_42_144,VPWR,li1,72.6800,127.8400,1.799920
FILLER_42_139,VPWR,li1,69.6900,127.8400,1.799930
FILLER_42_135,VPWR,li1,68.5400,127.8400,1.799926
FILLER_42_123,VPWR,li1,62.5600,127.8400,1.799920
FILLER_42_114,VPWR,li1,58.1900,127.8400,1.799919
FILLER_42_108,VPWR,li1,56.5800,127.8400,1.799919
FILLER_42_99,VPWR,li1,51.2900,127.8400,1.799921
FILLER_42_91,VPWR,li1,49.2200,127.8400,1.799923
FILLER_42_74,VPWR,li1,40.9400,127.8400,1.799930
FILLER_42_60,VPWR,li1,34.0400,127.8400,1.799938
FILLER_42_47,VPWR,li1,27.3700,127.8400,1.799951
FILLER_42_25,VPWR,li1,17.7100,127.8400,1.799966
FILLER_42_3,VPWR,li1,7.3600,127.8400,1.799980
FILLER_41_685,VPWR,li1,322.0000,122.4000,1.799978
FILLER_41_673,VPWR,li1,317.8600,122.4000,1.799978
FILLER_41_671,VPWR,li1,314.4100,122.4000,1.799978
FILLER_41_665,VPWR,li1,312.8000,122.4000,1.799978
FILLER_41_653,VPWR,li1,308.6600,122.4000,1.799974
FILLER_41_641,VPWR,li1,303.1400,122.4000,1.799960
FILLER_41_629,VPWR,li1,297.6200,122.4000,1.799950
FILLER_41_617,VPWR,li1,292.1000,122.4000,1.799938
FILLER_41_615,VPWR,li1,288.6500,122.4000,1.799928
FILLER_41_609,VPWR,li1,287.0400,122.4000,1.799928
FILLER_41_597,VPWR,li1,282.9000,122.4000,1.799919
FILLER_41_585,VPWR,li1,277.3800,122.4000,1.799907
FILLER_41_573,VPWR,li1,271.8600,122.4000,1.799892
FILLER_41_561,VPWR,li1,266.3400,122.4000,1.799880
FILLER_41_559,VPWR,li1,262.8900,122.4000,1.799875
FILLER_41_551,VPWR,li1,260.8200,122.4000,1.799870
FILLER_41_543,VPWR,li1,255.5300,122.4000,1.799873
FILLER_41_539,VPWR,li1,254.3800,122.4000,1.799873
FILLER_41_531,VPWR,li1,250.0100,122.4000,1.799883
FILLER_41_523,VPWR,li1,247.9400,122.4000,1.799864
FILLER_41_505,VPWR,li1,238.7400,122.4000,1.799784
FILLER_41_500,VPWR,li1,236.4400,122.4000,1.799761
FILLER_41_465,VPWR,li1,219.6500,122.4000,1.799639
FILLER_41_461,VPWR,li1,218.5000,122.4000,1.799622
FILLER_41_449,VPWR,li1,214.8200,122.4000,1.799606
FILLER_41_447,VPWR,li1,211.3700,122.4000,1.799577
FILLER_41_443,VPWR,li1,210.2200,122.4000,1.799577
FILLER_41_420,VPWR,li1,199.6400,122.4000,1.799508
FILLER_41_401,VPWR,li1,191.3600,122.4000,1.799642
FILLER_41_393,VPWR,li1,186.5300,122.4000,1.799645
FILLER_41_391,VPWR,li1,185.6100,122.4000,1.799645
FILLER_41_383,VPWR,li1,183.5400,122.4000,1.799650
FILLER_41_361,VPWR,li1,172.9600,122.4000,1.799688
FILLER_41_345,VPWR,li1,164.4500,122.4000,1.799730
FILLER_41_337,VPWR,li1,162.3800,122.4000,1.799740
FILLER_41_334,VPWR,li1,159.6200,122.4000,1.799754
FILLER_41_317,VPWR,li1,154.1000,122.4000,1.799784
FILLER_41_303,VPWR,li1,146.7400,122.4000,1.799822
FILLER_41_291,VPWR,li1,142.1400,122.4000,1.799853
FILLER_41_281,VPWR,li1,135.7000,122.4000,1.799881
FILLER_41_279,VPWR,li1,134.0900,122.4000,1.799891
FILLER_41_267,VPWR,li1,131.1000,122.4000,1.799909
FILLER_41_252,VPWR,li1,124.2000,122.4000,1.799884
FILLER_41_244,VPWR,li1,118.6800,122.4000,1.799868
FILLER_41_232,VPWR,li1,115.0000,122.4000,1.799852
FILLER_41_214,VPWR,li1,104.6500,122.4000,1.799821
FILLER_41_202,VPWR,li1,101.2000,122.4000,1.799809
FILLER_41_185,VPWR,li1,92.0000,122.4000,1.799785
FILLER_41_160,VPWR,li1,79.3500,122.4000,1.799829
FILLER_41_156,VPWR,li1,78.2000,122.4000,1.799829
FILLER_41_147,VPWR,li1,73.3700,122.4000,1.799871
FILLER_41_139,VPWR,li1,71.3000,122.4000,1.799898
FILLER_41_119,VPWR,li1,63.0200,122.4000,1.799903
FILLER_41_109,VPWR,li1,56.3500,122.4000,1.799909
FILLER_41_88,VPWR,li1,46.6900,122.4000,1.799920
FILLER_41_77,VPWR,li1,41.6300,122.4000,1.799927
FILLER_41_69,VPWR,li1,39.1000,122.4000,1.799930
FILLER_41_57,VPWR,li1,34.5000,122.4000,1.799937
FILLER_41_48,VPWR,li1,29.4400,122.4000,1.799946
FILLER_41_29,VPWR,li1,19.5500,122.4000,1.799962
FILLER_41_3,VPWR,li1,8.7400,122.4000,1.799979
FILLER_40_689,VPWR,li1,322.9200,122.4000,1.799978
FILLER_40_681,VPWR,li1,320.6200,122.4000,1.799978
FILLER_40_669,VPWR,li1,316.0200,122.4000,1.799978
FILLER_40_657,VPWR,li1,310.5000,122.4000,1.799978
FILLER_40_645,VPWR,li1,304.9800,122.4000,1.799966
FILLER_40_643,VPWR,li1,301.5300,122.4000,1.799955
FILLER_40_637,VPWR,li1,299.9200,122.4000,1.799955
FILLER_40_625,VPWR,li1,295.7800,122.4000,1.799946
FILLER_40_613,VPWR,li1,290.2600,122.4000,1.799932
FILLER_40_601,VPWR,li1,284.7400,122.4000,1.799923
FILLER_40_589,VPWR,li1,279.2200,122.4000,1.799911
FILLER_40_582,VPWR,li1,274.6200,122.4000,1.799901
FILLER_40_570,VPWR,li1,270.4800,122.4000,1.799892
FILLER_40_558,VPWR,li1,264.9600,122.4000,1.799880
FILLER_40_539,VPWR,li1,253.6900,122.4000,1.799878
FILLER_40_533,VPWR,li1,252.0800,122.4000,1.799878
FILLER_40_531,VPWR,li1,250.0100,122.4000,1.799883
FILLER_40_519,VPWR,li1,247.0200,122.4000,1.799840
FILLER_40_507,VPWR,li1,241.5000,122.4000,1.799803
FILLER_40_495,VPWR,li1,235.9800,122.4000,1.799761
FILLER_40_488,VPWR,li1,230.2300,122.4000,1.799705
FILLER_40_477,VPWR,li1,226.3200,122.4000,1.799687
FILLER_40_475,VPWR,li1,224.2500,122.4000,1.799672
FILLER_40_461,VPWR,li1,219.4200,122.4000,1.799639
FILLER_40_445,VPWR,li1,211.6000,122.4000,1.799577
FILLER_40_433,VPWR,li1,207.4600,122.4000,1.799558
FILLER_40_421,VPWR,li1,201.9400,122.4000,1.799523
FILLER_40_419,VPWR,li1,198.4900,122.4000,1.799494
FILLER_40_402,VPWR,li1,190.6700,122.4000,1.799642
FILLER_40_394,VPWR,li1,188.6000,122.4000,1.799638
FILLER_40_382,VPWR,li1,184.0000,122.4000,1.799650
FILLER_40_375,VPWR,li1,178.2500,122.4000,1.799670
FILLER_40_371,VPWR,li1,177.1000,122.4000,1.799670
FILLER_40_356,VPWR,li1,171.1200,122.4000,1.799698
FILLER_40_344,VPWR,li1,166.5200,122.4000,1.799720
FILLER_40_307,VPWR,li1,146.9700,122.4000,1.799822
FILLER_40_299,VPWR,li1,144.9000,122.4000,1.799831
FILLER_40_272,VPWR,li1,131.5600,122.4000,1.799909
FILLER_40_260,VPWR,li1,127.8800,122.4000,1.799898
FILLER_40_251,VPWR,li1,121.2100,122.4000,1.799874
FILLER_40_237,VPWR,li1,115.9200,122.4000,1.799859
FILLER_40_224,VPWR,li1,109.2500,122.4000,1.799835
FILLER_40_197,VPWR,li1,96.3700,122.4000,1.799796
FILLER_40_195,VPWR,li1,95.4500,122.4000,1.799791
FILLER_40_181,VPWR,li1,89.4700,122.4000,1.799777
FILLER_40_173,VPWR,li1,86.9400,122.4000,1.799770
FILLER_40_164,VPWR,li1,81.1900,122.4000,1.799804
FILLER_40_158,VPWR,li1,79.5800,122.4000,1.799829
FILLER_40_146,VPWR,li1,75.4400,122.4000,1.799852
FILLER_40_141,VPWR,li1,70.6100,122.4000,1.799898
FILLER_40_134,VPWR,li1,68.5400,122.4000,1.799898
FILLER_40_129,VPWR,li1,65.0900,122.4000,1.799901
FILLER_40_123,VPWR,li1,63.4800,122.4000,1.799901
FILLER_40_97,VPWR,li1,50.3700,122.4000,1.799917
FILLER_40_85,VPWR,li1,46.4600,122.4000,1.799920
FILLER_40_72,VPWR,li1,39.3300,122.4000,1.799930
FILLER_40_60,VPWR,li1,35.8800,122.4000,1.799937
FILLER_40_41,VPWR,li1,25.7600,122.4000,1.799952
FILLER_40_29,VPWR,li1,21.6200,122.4000,1.799958
FILLER_40_27,VPWR,li1,18.1700,122.4000,1.799966
FILLER_40_15,VPWR,li1,12.8800,122.4000,1.799974
FILLER_40_3,VPWR,li1,9.6600,122.4000,1.799979
FILLER_39_685,VPWR,li1,322.0000,116.9600,1.799994
FILLER_39_673,VPWR,li1,317.8600,116.9600,1.799994
FILLER_39_671,VPWR,li1,314.4100,116.9600,1.799994
FILLER_39_665,VPWR,li1,312.8000,116.9600,1.799994
FILLER_39_653,VPWR,li1,308.6600,116.9600,1.799993
FILLER_39_641,VPWR,li1,303.1400,116.9600,1.799989
FILLER_39_629,VPWR,li1,297.6200,116.9600,1.799987
FILLER_39_617,VPWR,li1,292.1000,116.9600,1.799984
FILLER_39_615,VPWR,li1,288.6500,116.9600,1.799981
FILLER_39_609,VPWR,li1,287.0400,116.9600,1.799981
FILLER_39_597,VPWR,li1,282.9000,116.9600,1.799978
FILLER_39_585,VPWR,li1,277.3800,116.9600,1.799975
FILLER_39_573,VPWR,li1,271.8600,116.9600,1.799972
FILLER_39_561,VPWR,li1,266.3400,116.9600,1.799968
FILLER_39_557,VPWR,li1,262.4300,116.9600,1.799966
FILLER_39_545,VPWR,li1,258.9800,116.9600,1.799964
FILLER_39_533,VPWR,li1,253.4600,116.9600,1.799963
FILLER_39_512,VPWR,li1,243.8000,116.9600,1.799946
FILLER_39_501,VPWR,li1,236.6700,116.9600,1.799922
FILLER_39_488,VPWR,li1,230.4600,116.9600,1.799897
FILLER_39_476,VPWR,li1,227.2400,116.9600,1.799890
FILLER_39_464,VPWR,li1,221.7200,116.9600,1.799876
FILLER_39_445,VPWR,li1,210.9100,116.9600,1.799841
FILLER_39_433,VPWR,li1,207.4600,116.9600,1.799834
FILLER_39_423,VPWR,li1,201.0200,116.9600,1.799817
FILLER_39_411,VPWR,li1,197.3400,116.9600,1.799802
FILLER_39_399,VPWR,li1,189.9800,116.9600,1.799845
FILLER_39_384,VPWR,li1,183.0800,116.9600,1.799836
FILLER_39_376,VPWR,li1,178.7100,116.9600,1.799845
FILLER_39_370,VPWR,li1,177.1000,116.9600,1.799845
FILLER_39_358,VPWR,li1,172.9600,116.9600,1.799857
FILLER_39_347,VPWR,li1,165.3700,116.9600,1.799873
FILLER_39_337,VPWR,li1,161.9200,116.9600,1.799878
FILLER_39_300,VPWR,li1,143.9800,116.9600,1.799925
FILLER_39_279,VPWR,li1,134.0900,116.9600,1.799948
FILLER_39_268,VPWR,li1,129.4900,116.9600,1.799958
FILLER_39_253,VPWR,li1,122.5900,116.9600,1.799947
FILLER_39_245,VPWR,li1,118.6800,116.9600,1.799940
FILLER_39_231,VPWR,li1,113.6200,116.9600,1.799934
FILLER_39_216,VPWR,li1,105.1100,116.9600,1.799922
FILLER_39_212,VPWR,li1,103.9600,116.9600,1.799922
FILLER_39_200,VPWR,li1,100.2800,116.9600,1.799918
FILLER_39_194,VPWR,li1,94.9900,116.9600,1.799912
FILLER_39_180,VPWR,li1,90.1600,116.9600,1.799907
FILLER_39_148,VPWR,li1,74.2900,116.9600,1.799926
FILLER_39_140,VPWR,li1,71.7600,116.9600,1.799934
FILLER_39_122,VPWR,li1,62.1000,116.9600,1.799931
FILLER_39_111,VPWR,li1,56.8100,116.9600,1.799929
FILLER_39_99,VPWR,li1,53.8200,116.9600,1.799930
FILLER_39_87,VPWR,li1,48.3000,116.9600,1.799931
FILLER_39_62,VPWR,li1,34.9600,116.9600,1.799944
FILLER_39_53,VPWR,li1,30.5900,116.9600,1.799949
FILLER_39_47,VPWR,li1,27.8300,116.9600,1.799952
FILLER_39_39,VPWR,li1,25.3000,116.9600,1.799955
FILLER_39_31,VPWR,li1,20.7000,116.9600,1.799961
FILLER_39_3,VPWR,li1,9.6600,116.9600,1.799981
FILLER_38_689,VPWR,li1,322.9200,116.9600,1.799994
FILLER_38_681,VPWR,li1,320.6200,116.9600,1.799994
FILLER_38_669,VPWR,li1,316.0200,116.9600,1.799994
FILLER_38_657,VPWR,li1,310.5000,116.9600,1.799994
FILLER_38_645,VPWR,li1,304.9800,116.9600,1.799991
FILLER_38_643,VPWR,li1,301.5300,116.9600,1.799988
FILLER_38_637,VPWR,li1,299.9200,116.9600,1.799988
FILLER_38_625,VPWR,li1,295.7800,116.9600,1.799986
FILLER_38_613,VPWR,li1,290.2600,116.9600,1.799982
FILLER_38_601,VPWR,li1,284.7400,116.9600,1.799979
FILLER_38_589,VPWR,li1,279.2200,116.9600,1.799976
FILLER_38_584,VPWR,li1,275.0800,116.9600,1.799974
FILLER_38_572,VPWR,li1,271.4000,116.9600,1.799972
FILLER_38_560,VPWR,li1,265.8800,116.9600,1.799968
FILLER_38_548,VPWR,li1,260.3600,116.9600,1.799964
FILLER_38_514,VPWR,li1,242.8800,116.9600,1.799937
FILLER_38_498,VPWR,li1,234.8300,116.9600,1.799913
FILLER_38_474,VPWR,li1,224.0200,116.9600,1.799883
FILLER_38_466,VPWR,li1,221.7200,116.9600,1.799876
FILLER_38_454,VPWR,li1,217.1200,116.9600,1.799860
FILLER_38_446,VPWR,li1,210.9100,116.9600,1.799841
FILLER_38_442,VPWR,li1,209.7600,116.9600,1.799841
FILLER_38_421,VPWR,li1,199.8700,116.9600,1.799811
FILLER_38_398,VPWR,li1,189.9800,116.9600,1.799845
FILLER_38_387,VPWR,li1,183.7700,116.9600,1.799836
FILLER_38_383,VPWR,li1,182.6200,116.9600,1.799836
FILLER_38_371,VPWR,li1,178.9400,116.9600,1.799841
FILLER_38_355,VPWR,li1,169.2800,116.9600,1.799862
FILLER_38_328,VPWR,li1,159.1600,116.9600,1.799885
FILLER_38_316,VPWR,li1,153.6400,116.9600,1.799901
FILLER_38_307,VPWR,li1,146.9700,116.9600,1.799916
FILLER_38_295,VPWR,li1,143.9800,116.9600,1.799925
FILLER_38_291,VPWR,li1,139.6100,116.9600,1.799935
FILLER_38_287,VPWR,li1,138.4600,116.9600,1.799935
FILLER_38_265,VPWR,li1,127.6500,116.9600,1.799955
FILLER_38_259,VPWR,li1,126.0400,116.9600,1.799950
FILLER_38_251,VPWR,li1,121.2100,116.9600,1.799943
FILLER_38_247,VPWR,li1,120.0600,116.9600,1.799943
FILLER_38_236,VPWR,li1,115.4600,116.9600,1.799937
FILLER_38_220,VPWR,li1,109.4800,116.9600,1.799928
FILLER_38_205,VPWR,li1,100.2800,116.9600,1.799918
FILLER_38_197,VPWR,li1,97.9800,116.9600,1.799915
FILLER_38_194,VPWR,li1,95.2200,116.9600,1.799912
FILLER_38_182,VPWR,li1,92.0000,116.9600,1.799909
FILLER_38_175,VPWR,li1,86.4800,116.9600,1.799902
FILLER_38_163,VPWR,li1,83.2600,116.9600,1.799907
FILLER_38_151,VPWR,li1,77.7400,116.9600,1.799918
FILLER_38_139,VPWR,li1,69.6900,116.9600,1.799941
FILLER_38_111,VPWR,li1,56.8100,116.9600,1.799929
FILLER_38_105,VPWR,li1,55.2000,116.9600,1.799929
FILLER_38_85,VPWR,li1,46.0000,116.9600,1.799933
FILLER_38_68,VPWR,li1,37.2600,116.9600,1.799941
FILLER_38_50,VPWR,li1,28.7500,116.9600,1.799952
FILLER_38_36,VPWR,li1,22.5400,116.9600,1.799958
FILLER_38_26,VPWR,li1,17.9400,116.9600,1.799965
FILLER_38_7,VPWR,li1,8.9700,116.9600,1.799981
FILLER_38_3,VPWR,li1,7.8200,116.9600,1.799981
FILLER_37_685,VPWR,li1,322.0000,111.5200,1.799996
FILLER_37_673,VPWR,li1,317.8600,111.5200,1.799996
FILLER_37_671,VPWR,li1,314.4100,111.5200,1.799996
FILLER_37_665,VPWR,li1,312.8000,111.5200,1.799996
FILLER_37_653,VPWR,li1,308.6600,111.5200,1.799995
FILLER_37_641,VPWR,li1,303.1400,111.5200,1.799993
FILLER_37_629,VPWR,li1,297.6200,111.5200,1.799991
FILLER_37_617,VPWR,li1,292.1000,111.5200,1.799989
FILLER_37_615,VPWR,li1,288.6500,111.5200,1.799987
FILLER_37_609,VPWR,li1,287.0400,111.5200,1.799987
FILLER_37_597,VPWR,li1,282.9000,111.5200,1.799985
FILLER_37_585,VPWR,li1,277.3800,111.5200,1.799983
FILLER_37_573,VPWR,li1,271.8600,111.5200,1.799981
FILLER_37_561,VPWR,li1,266.3400,111.5200,1.799978
FILLER_37_552,VPWR,li1,261.2800,111.5200,1.799976
FILLER_37_540,VPWR,li1,254.1500,111.5200,1.799976
FILLER_37_528,VPWR,li1,251.1600,111.5200,1.799978
FILLER_37_524,VPWR,li1,246.7900,111.5200,1.799975
FILLER_37_518,VPWR,li1,244.4900,111.5200,1.799973
FILLER_37_510,VPWR,li1,241.9600,111.5200,1.799969
FILLER_37_503,VPWR,li1,237.1300,111.5200,1.799963
FILLER_37_491,VPWR,li1,232.0700,111.5200,1.799958
FILLER_37_479,VPWR,li1,228.6200,111.5200,1.799956
FILLER_37_466,VPWR,li1,220.1100,111.5200,1.799948
FILLER_37_449,VPWR,li1,212.5200,111.5200,1.799944
FILLER_37_444,VPWR,li1,210.6800,111.5200,1.799943
FILLER_37_432,VPWR,li1,207.0000,111.5200,1.799941
FILLER_37_428,VPWR,li1,202.6300,111.5200,1.799939
FILLER_37_420,VPWR,li1,198.9500,111.5200,1.799936
FILLER_37_408,VPWR,li1,195.9600,111.5200,1.799935
FILLER_37_397,VPWR,li1,188.3700,111.5200,1.799934
FILLER_37_393,VPWR,li1,187.2200,111.5200,1.799934
FILLER_37_390,VPWR,li1,185.3800,111.5200,1.799935
FILLER_37_382,VPWR,li1,183.0800,111.5200,1.799935
FILLER_37_369,VPWR,li1,175.9500,111.5200,1.799939
FILLER_37_357,VPWR,li1,172.5000,111.5200,1.799941
FILLER_37_349,VPWR,li1,166.5200,111.5200,1.799946
FILLER_37_337,VPWR,li1,163.3000,111.5200,1.799948
FILLER_37_332,VPWR,li1,159.1600,111.5200,1.799951
FILLER_37_321,VPWR,li1,153.8700,111.5200,1.799956
FILLER_37_313,VPWR,li1,151.3400,111.5200,1.799959
FILLER_37_305,VPWR,li1,146.0500,111.5200,1.799967
FILLER_37_293,VPWR,li1,143.0600,111.5200,1.799970
FILLER_37_281,VPWR,li1,137.5400,111.5200,1.799975
FILLER_37_278,VPWR,li1,133.8600,111.5200,1.799982
FILLER_37_270,VPWR,li1,129.9500,111.5200,1.799985
FILLER_37_258,VPWR,li1,126.9600,111.5200,1.799984
FILLER_37_251,VPWR,li1,121.6700,111.5200,1.799984
FILLER_37_243,VPWR,li1,119.1400,111.5200,1.799983
FILLER_37_236,VPWR,li1,114.5400,111.5200,1.799983
FILLER_37_225,VPWR,li1,109.2500,111.5200,1.799983
FILLER_37_200,VPWR,li1,97.9800,111.5200,1.799984
FILLER_37_192,VPWR,li1,95.6800,111.5200,1.799984
FILLER_37_184,VPWR,li1,90.3900,111.5200,1.799984
FILLER_37_178,VPWR,li1,88.7800,111.5200,1.799985
FILLER_37_169,VPWR,li1,84.1800,111.5200,1.799986
FILLER_37_167,VPWR,li1,82.5700,111.5200,1.799986
FILLER_37_161,VPWR,li1,80.9600,111.5200,1.799986
FILLER_37_149,VPWR,li1,76.8200,111.5200,1.799987
FILLER_37_137,VPWR,li1,71.3000,111.5200,1.799988
FILLER_37_125,VPWR,li1,65.7800,111.5200,1.799986
FILLER_37_113,VPWR,li1,60.2600,111.5200,1.799982
FILLER_37_109,VPWR,li1,56.3500,111.5200,1.799979
FILLER_37_97,VPWR,li1,50.3700,111.5200,1.799976
FILLER_37_81,VPWR,li1,44.1600,111.5200,1.799977
FILLER_37_69,VPWR,li1,40.0200,111.5200,1.799978
FILLER_37_57,VPWR,li1,34.5000,111.5200,1.799981
FILLER_37_50,VPWR,li1,29.9000,111.5200,1.799983
FILLER_37_38,VPWR,li1,25.7600,111.5200,1.799985
FILLER_37_32,VPWR,li1,20.4700,111.5200,1.799988
FILLER_37_28,VPWR,li1,19.3200,111.5200,1.799988
FILLER_37_3,VPWR,li1,9.6600,111.5200,1.799994
FILLER_36_689,VPWR,li1,322.9200,111.5200,1.799996
FILLER_36_681,VPWR,li1,320.6200,111.5200,1.799996
FILLER_36_669,VPWR,li1,316.0200,111.5200,1.799996
FILLER_36_657,VPWR,li1,310.5000,111.5200,1.799996
FILLER_36_645,VPWR,li1,304.9800,111.5200,1.799994
FILLER_36_643,VPWR,li1,301.5300,111.5200,1.799992
FILLER_36_637,VPWR,li1,299.9200,111.5200,1.799992
FILLER_36_625,VPWR,li1,295.7800,111.5200,1.799990
FILLER_36_613,VPWR,li1,290.2600,111.5200,1.799987
FILLER_36_601,VPWR,li1,284.7400,111.5200,1.799986
FILLER_36_589,VPWR,li1,279.2200,111.5200,1.799983
FILLER_36_586,VPWR,li1,275.5400,111.5200,1.799982
FILLER_36_574,VPWR,li1,272.3200,111.5200,1.799981
FILLER_36_562,VPWR,li1,266.8000,111.5200,1.799978
FILLER_36_550,VPWR,li1,261.2800,111.5200,1.799976
FILLER_36_541,VPWR,li1,254.6100,111.5200,1.799976
FILLER_36_533,VPWR,li1,252.5400,111.5200,1.799978
FILLER_36_531,VPWR,li1,250.0100,111.5200,1.799979
FILLER_36_527,VPWR,li1,248.8600,111.5200,1.799979
FILLER_36_518,VPWR,li1,244.4900,111.5200,1.799973
FILLER_36_509,VPWR,li1,240.1200,111.5200,1.799966
FILLER_36_497,VPWR,li1,236.9000,111.5200,1.799963
FILLER_36_485,VPWR,li1,231.3800,111.5200,1.799958
FILLER_36_472,VPWR,li1,223.5600,111.5200,1.799950
FILLER_36_466,VPWR,li1,220.5700,111.5200,1.799948
FILLER_36_454,VPWR,li1,217.1200,111.5200,1.799947
FILLER_36_445,VPWR,li1,211.6000,111.5200,1.799943
FILLER_36_433,VPWR,li1,207.4600,111.5200,1.799941
FILLER_36_421,VPWR,li1,201.9400,111.5200,1.799938
FILLER_36_416,VPWR,li1,197.8000,111.5200,1.799936
FILLER_36_404,VPWR,li1,194.1200,111.5200,1.799933
FILLER_36_392,VPWR,li1,187.6800,111.5200,1.799934
